NEWID,BLS_URBN,CUTENURE,HIGH_EDU,FAM_SIZE,FINCBEFX,FRSHVEG,FRSHFRUT,FOODTOT,FOODAWAY,FOODHOME
04717212,1,1,13,2,79000,16.52,20.57,370.73,188.91,181.82
04717221,1,1,14,2,58420,2.31913,3.36865,48.16001,0,48.16001
04717222,1,1,14,2,58420,19.40282,9.74148,165.11,18.41,146.7
04717251,1,2,13,2,28330,0,2.18,7.91,0,7.91
04717252,1,2,13,2,28330,0,0,26.95,26.95,0
04717291,1,1,14,2,103200,0,0,94.15,4.78,89.37
04717292,1,1,14,2,103200,0,0,49.2,0,49.2
04717301,1,1,15,2,67000,12.6015,20.8885,62.42187,6.46187,55.96
04717302,1,1,15,2,67000,14.83764,13.76236,152.75,15.09,137.66
04717341,1,2,15,2,36582,0,0,0,0,0
04717342,1,2,15,2,36582,0,0,126.23002,0,126.23002
04717391,1,1,15,3,36336,0,0,81.7,20,61.7
04717392,1,1,15,3,36336,0,0,0,0,0
04717411,1,1,16,3,118326,1.29,2,75.42,10,65.42
04717412,1,1,16,3,118326,0,5.44,107.97,10,97.97
04717431,1,1,16,4,300200,36.44,51.52,725.74001,246.85,478.89001
04717432,1,1,16,4,300200,2.49,10.67,293.38,174.13,119.25
04717451,1,4,12,5,9684,8.736,14.49891,235.65001,0,235.65001
04717452,1,4,12,5,9684,13.41329,18.45019,219.78001,59.41,160.37001
04717561,1,4,16,3,70000,5.37549,11.7117,302.29002,130.39,171.90002
04717562,1,4,16,3,70000,15.93981,12.10153,284.49999,83.31,201.18999
04717591,1,2,14,2,0,0,0,151.86,130.5,21.36
04717721,1,1,16,3,115500,2.39466,9.71046,384.06999,181.58,202.48999
04717722,1,1,16,3,115500,0,0,82.55224,56.32224,26.23
04717781,1,1,16,4,155000,0,0,369.22784,367.34784,1.88
04717782,1,1,16,4,155000,11.42195,13.55,637.02834,191.74834,445.28
04717801,1,2,14,2,80000,6.91021,4.09619,101,0,101
04717802,1,2,14,2,80000,0,0,70.26,0,70.26
04717831,1,1,16,5,76600,12.42,0,130.05,68.11,61.94
04717832,1,1,16,5,76600,22.29,24.84,320.48,63.59,256.89
04717861,1,1,12,2,31779,4.20474,0,31.26001,7.01,24.25001
04717862,1,1,12,2,31779,2.9505,0,89,0,89
04717891,1,2,15,2,34964,0,0,60.7,60.7,0
04717892,1,2,15,2,34964,3.88,1.36,75.13,14.26,60.87
04717911,1,2,16,4,205000,8.14822,19.87942,318.94999,0,318.94999
04717912,1,2,16,4,205000,12.36693,12.69527,675.12,51.12,624
04717921,1,1,13,1,12582,2.08,0,70.07,18.55,51.52
04717922,1,1,13,1,12582,0,0,37.51,25.86,11.65
04717961,1,4,16,1,60000,5.63998,6.17602,70,0,70
04717962,1,4,16,1,60000,0,0,21.8,0,21.8
04717971,1,1,16,4,0,2.34,0,384.26,107.63,276.63
04717972,1,1,14,4,0,0,6.84,164.71,26.17,138.54
04718001,1,1,13,4,50000,2.3413,7.3948,144.27,46.35,97.92
04718002,1,1,13,4,50000,2.19884,4.45529,111.75002,0,111.75002
04718011,1,1,15,4,174100,38.89357,55.94647,491.23002,172.3,318.93002
04718012,1,1,15,4,174100,12.77757,25.74326,483.25999,154.71,328.54999
04718041,1,4,11,1,5364,1.1,0,6.97,0,6.97
04718042,1,4,11,1,5364,0,0,33.55,33.55,0
04718081,1,2,16,2,335492,12.15,13.91,369.70999,0,369.70999
04718082,1,2,16,2,335492,11.94,19.7,198.86,0,198.86
04718141,1,2,13,2,81816,1.62,4.96,156.38,52.12,104.26
04718142,1,2,13,2,81816,3.95,8.45,205.78,63.46,142.32
04718161,1,4,13,2,49800,25,0,125,50,75
04718162,1,4,13,2,49800,26.54446,0,125,50,75
04718301,1,1,13,6,25000,0,0,166.84,0,166.84
04718302,1,1,13,6,25000,4.97,13.68,291.22,0,291.22
04718331,1,2,14,4,14022,0,9.23,52.74,2.8,49.94
04718332,1,2,14,4,14022,0,0,5.41,5.41,0
04718391,1,2,15,1,19782,0,0,0,0,0
04718441,1,3,13,2,0,18.89477,9.3051,177.73,23.98,153.75
04718442,1,3,15,2,0,11.43236,5.02784,172.23998,0,172.23998
04718471,1,2,15,1,16098,0,1.49,101.57,0,101.57
04718472,1,2,15,1,16098,13.61,7.92,75.8,0,75.8
04718531,1,2,11,2,60000,4.26244,4.66756,119.9,99.1,20.8
04718532,1,2,11,2,60000,0,0,70.26,10.6,59.66
04718581,2,1,12,4,0,14.36244,10.22395,99.99997,0,99.99997
04718582,2,1,12,4,0,11.11395,3.42347,100,0,100
04718601,1,4,15,1,10000,3.31,0,33.33,11.33,22
04718602,1,4,15,1,10000,0,0,62.75,38.28,24.47
04718691,1,1,13,2,140000,20.45046,7.94127,252.28999,4.75,247.53999
04718692,1,1,13,2,140000,6.13597,4.85351,184.28001,163,21.28001
04718721,1,2,16,2,18582,0,0,142.7,127.7,15
04718722,1,2,15,2,18582,0,0,88.69,71.01,17.68
04718741,1,1,14,1,33400,0,0,36.76,17.75,19.01
04718742,1,1,14,1,33400,0,0,40.1,26.75,13.35
04718801,1,1,14,6,118000,0,0,160.91937,124.86938,36.04999
04718802,1,1,14,6,118000,4.56422,4.35287,407.72999,216.46,191.26999
04718831,2,2,12,1,34000,0,0,3.45,3.45,0
04718832,2,2,12,1,34000,2.49,0,67.4,0,67.4
04718851,1,1,15,2,102660,0,0,0,0,0
04718852,1,1,15,2,102660,16.93,9.75,533.36,312.94,220.42
04718871,1,1,15,1,1570,4.98,0,168.27,22.83,145.44
04718872,1,1,15,1,1570,0,0,97.94,64.15,33.79
04718901,1,4,13,3,30988,0,13.89,80.47,19.86,60.61
04718902,1,4,13,3,30988,0,10.65,95.08,0,95.08
04718911,1,1,15,3,172000,0,0,230.15,230.15,0
04718912,1,1,15,3,172000,12.32593,14.4674,348.72,160.52,188.2
04718921,1,2,16,2,108564,8.89,3.71,223.67916,131.42916,92.25
04718922,1,2,16,2,108564,17.23,2.6,180.72,80.81,99.91
04718941,1,2,15,2,62400,33.95519,5.24,271.23999,110.57,160.66999
04718942,1,2,15,2,62400,28.33,5.75,581.97,183.22,398.75
04719011,1,2,15,2,32204,0,1.18,96.74,0,96.74
04719012,1,2,15,2,32204,0,4.45,44.27,0,44.27
04719061,1,4,12,1,9822,0,0,18,18,0
04719062,1,4,12,1,9822,5.83438,3.56237,84.00001,56,28.00001
04719111,1,2,16,4,108164,1.4,15.05921,126.43,29.51,96.92
04719112,1,2,16,4,108164,25.61,0.99,101.86,31.81,70.05
04719121,1,4,14,3,42164,0,0,248.16,56.68,191.48
04719122,1,4,14,3,42164,8.37,16.26,285.48703,58.44703,227.04
04719131,1,1,16,1,135512,6.74,20.44,181.3,37,144.3
04719132,1,1,16,1,135512,0,0,51.53,0,51.53
04719141,1,4,14,1,20622,0,0,0,0,0
04719142,1,4,14,1,20622,0,0,8.38,0,8.38
04719211,1,4,15,1,90000,7.88574,14.51045,200.00001,0,200.00001
04719212,1,4,15,1,90000,0,0,0,0,0
04719291,1,3,12,2,0,40.62,0,80.03,39.41,40.62
04719292,1,3,14,2,0,15.99016,31.32216,455.13694,56.37696,398.75998
04719451,1,1,16,2,126800,0,0,10.7,10.7,0
04719481,1,1,15,4,132976,0,0,446.65,144.18,302.47
04719482,1,1,15,4,132976,7.95,11.48,315.61,88.58,227.03
04719491,1,4,13,1,3000,0,0,11,11,0
04719492,1,4,13,1,3000,0,0,17.83,17.83,0
04719551,1,2,13,1,25782,0,9.44,48.24,0,48.24
04719552,1,2,13,1,25782,8.62,0,17.34,0,17.34
04719561,1,4,15,2,98750,12.63056,35.69085,349.00997,30,319.00997
04719562,1,4,15,2,98750,28.10437,0,551.86999,120.51,431.35999
04719581,1,4,12,1,0,0,0,0,0,0
04719582,1,4,12,1,0,0,0,48.13,21.87,26.26
04719591,1,4,12,1,28000,0,3.43366,147.5,112.5,35
04719592,1,4,12,1,28000,0,0,184.99999,130,54.99999
04719641,1,4,15,2,26200,0,3.91,93.55,3.98,89.57
04719642,1,4,15,2,26200,1.85,7.32,99.48,12.63,86.85
04719651,1,1,16,2,0,17,8,289.99999,110,179.99999
04719652,1,1,16,2,0,27,0,278.8,105.8,173
04719661,1,1,14,1,40088,0,3.58525,6.89,0,6.89
04719662,1,1,14,1,40088,17.33573,11.108459999999999,192.43999,7.1,185.33999
04719691,1,4,14,2,15988,5.14,0,12.43,0,12.43
04719721,1,4,15,1,115000,13.33916,3.37754,243.33984,127.91982,115.42002
04719722,1,4,15,1,115000,0,0,65.27,65.27,0
04719731,1,4,12,1,14874,1.99,1.99,140.51,0,140.51
04719732,1,4,12,1,14874,0,0,0,0,0
04719781,1,1,16,4,270000,0,0,183.99,183.99,0
04719782,1,1,16,4,270000,0,0,77.42,63,14.42
04719841,1,1,15,2,0,8.01664,9.5774,167.46999,23.3,144.16999
04719842,1,1,15,2,0,0,0,0,0,0
04719851,1,5,15,5,44005,9.23,9.96,230.07,30.91,199.16
04719852,1,5,15,5,44005,15.46,19.24,199.78,47.1,152.68
04719881,1,2,13,1,21582,11.94,9.78,50.73,0,50.73
04719882,1,2,13,1,21582,0,0,46.28999,0,46.28999
04719901,1,1,16,2,144200,11.94,0,300.44,59.46,240.98
04719902,1,1,16,2,144200,16.43,8.42,481.13,55.86,425.27
04719911,1,2,15,4,44200,0,5.48,171.27,15.17,156.1
04719912,1,2,15,4,44200,8.27,1.29,236.06,36.79,199.27
04719921,1,1,16,2,405492,21.98251,20.86177,331.00003,26,305.00003
04719922,1,1,16,2,405492,3.03396,24.41712,329.99997,140,189.99997
04719931,1,1,15,2,122169,5.07,20.21,463.77,228.85,234.92
04719932,1,1,15,2,122169,2.94,28.56,178.49,23.56,154.93
04719981,1,1,15,5,283151,25.75,30.9,349.39,73.11,276.28
04719982,1,1,15,5,283151,43.84,7.4,99.37,14.57,84.8
04720001,1,2,13,2,80000,16.95,15.62,162.47,0,162.47
04720002,1,2,13,2,80000,0,38.73,231.72,0,231.72
04720011,1,4,15,2,0,0,4.19,42.61,18,24.61
04720012,1,4,15,2,0,0,0,43,43,0
04720041,1,4,16,2,30000,7.80859,8.18572,104.88,23.47,81.41
04720042,1,4,16,2,30000,18.56427,13.39853,204.55002,0,204.55002
04720051,1,2,12,1,12018,20.16838,6.5087,100.00002,0,100.00002
04720052,1,2,12,1,12018,2.40172,4.86637,74.99999,0,74.99999
04720091,1,1,15,2,62400,0,0,1,1,0
04720092,1,1,15,2,62400,0,18.58,50.4,26.41,23.99
04720131,1,2,16,1,0,0.58,1.74,65.51,21.67,43.84
04720132,1,2,16,1,0,0,0,0,0,0
04720171,1,2,16,2,248291,4.28,6.99,205.37,34.1,171.27
04720172,1,2,16,2,248291,0.65,4.93,233.06,14.06,219
04720181,1,1,16,4,203000,5.49,7.68,331.2,20.95,310.25
04720182,1,1,16,4,203000,4.99,0,406.13,81.1,325.03
04720191,1,4,13,1,70020,0,0,167.39,167.39,0
04720192,1,4,13,1,70020,0,0,129.23,129.23,0
04720241,1,2,11,6,61600,16.81,21.33,307.53,23.1,284.43
04720242,1,2,11,6,61600,6.43,27.4,110.66,21.49,89.17
04720271,1,2,16,5,29782,1.98,7.68,334.85,215.99,118.86
04720272,1,2,16,5,29782,0.87,25.63,380.19,52.45,327.74
04720311,1,1,12,4,0,0,0,75,75,0
04720312,1,1,12,4,0,0,0,0,0,0
04720331,1,1,14,5,92285,22.62676,24.29874,582.13,219.56,362.57
04720332,1,1,14,5,92285,2.10988,0,360.72,321.53,39.19
04720371,1,4,15,1,25000,23.3,1.29,111.86,7.45,104.41
04720372,1,4,15,1,25000,0,0,0,0,0
04720391,1,1,16,1,26982,10.83521,9.10264,189.99998,0,189.99998
04720392,1,1,16,1,26982,2.79663,0,48,0,48
04720401,1,2,12,2,71600,6.85,13.91,122.17,31.65,90.52
04720402,1,2,12,2,71600,12.45,7.55,106.25,22.45,83.8
04720431,1,2,12,1,24482,2.98,1.1,65.34,45.91,19.43
04720432,1,2,12,1,24482,0,3.32,55.17,31.41,23.76
04720441,1,5,10,2,1500,2.12446,4.31019,40,0,40
04720442,1,5,10,2,1500,0,0,40,0,40
04720451,1,1,13,8,97564,27.5,11.54,518.65,177.87,340.78
04720452,1,1,13,8,97564,13.49,0,298.77,194.37,104.4
04720471,1,4,15,2,0,0,0,122.87,62.92,59.95
04720472,1,4,15,2,0,0,0,87.33,46,41.33
04720521,1,1,15,3,87500,0,0,144.01,144.01,0
04720522,1,1,15,3,87500,13.15,29.88,412.85,133.32,279.53
04720531,1,4,11,7,19956,0,0,25.49,0,25.49
04720532,1,4,11,7,19956,0,0,7.98,0,7.98
04720551,1,2,15,4,0,26.88,20.99,133.62,0,133.62
04720552,1,2,15,4,0,21.44,54.36,319.16001,17.29,301.87001
04720571,1,1,16,2,153800,3.59,5.53,188.96,48.24,140.72
04720572,1,1,16,2,153800,9.74,0,117.58,88.74,28.84
04720621,1,1,11,1,30807,1.29,0,158.52,50.53,107.99
04720622,1,1,11,1,30807,3.78,0,264.47,91.59,172.88
04720641,1,1,14,3,36946,0,0,82.66,0,82.66
04720642,1,1,14,3,36946,0,0,47.02,0,47.02
04720681,1,2,15,2,59588,0.25,4.78,137.96,62.24,75.72
04720682,1,2,15,2,59588,11.4,14.04,200.67,77.13,123.54
04720701,1,4,15,1,32341,16.67,0,211.77,93.64,118.13
04720702,1,4,15,1,32341,6.99,0,98.45,49.12,49.33
04720731,1,2,12,1,25806,0,0,38.69,38.69,0
04720732,1,2,12,1,25806,0,0,10.25,10.25,0
04720761,2,2,13,1,25068,18.68,10,94.65,0,94.65
04720762,2,2,13,1,25068,5.28,2.5,73.81,0,73.81
04720771,1,2,13,2,115000,0,0,0,0,0
04720781,1,2,14,2,39132,2.67,2,92.39,50.32,42.07
04720782,1,2,14,2,39132,5.37,2.79,227.62,51.64,175.98
04720821,1,2,15,2,336920,13.31526,10.48,167.98001,47.54,120.44001
04720822,1,2,15,2,336920,17.47,19.97,383.99572,266.26572,117.73
04720831,1,1,15,2,154000,13.12214,18.61663,308.28892,107.02894,201.25998
04720832,1,1,15,2,154000,9.03701,16.6458,285.46002,96.94,188.52002
04720861,1,2,12,2,24000,0,0,20,20,0
04720862,1,2,12,2,24000,0,0,20,20,0
04720881,1,4,16,2,146239,0,2.19,189.85,84.61,105.24
04720882,1,4,16,2,146239,0.99,2.76,67.78,11.79,55.99
04720911,1,1,15,3,106240,4.2916,14.34075,226,64,162
04720912,1,1,15,3,106240,8.19047,15.08649,195.62425,58.62424,137.00001
04720921,1,1,14,2,90000,0,0,36.29,0,36.29
04720922,1,1,14,2,90000,0,0,0,0,0
04721021,1,4,15,5,117582,2.46,11.75,340.4,148.79,191.61
04721022,1,4,15,5,117582,6.56,0,186.4,55.86,130.54
04721141,1,2,13,2,88682,0,0,95.9,74.75,21.15
04721142,1,2,13,2,88682,6.36,2.29,153.57,114.19,39.38
04721191,1,1,15,4,500492,22.23,19.05,283.3,142.02,141.28
04721192,1,1,15,4,500492,11.12,0.93,266.17,159.91,106.26
04721201,1,4,14,1,65600,8.46427,28.64289,262.5,78.75,183.75
04721202,1,4,14,1,65600,11.92141,14.44802,323.50001,97.05,226.45001
04721211,1,4,15,1,45000,5.98,9.85,162.84,96.93,65.91
04721212,1,4,15,1,45000,21.73,4,301.12,117.54,183.58
04721231,1,2,16,3,0,13.46,0,214.43,31.7,182.73
04721232,1,2,16,3,0,12.88,0,134.62,32.3,102.32
04721241,2,2,12,2,35182,0,0,70,0,70
04721242,2,2,12,2,35182,0,7.23781,165.08998,6,159.08998
04721251,1,1,14,3,95000,0,2,171.64,64,107.64
04721252,1,1,14,3,95000,28,0,107,0,107
04721261,1,2,15,1,25990,12.72,0,42.08,0,42.08
04721262,1,2,15,1,25990,4.83,0,61.06,0,61.06
04721271,1,1,15,1,75000,3,0,38.68,14.17,24.51
04721272,1,1,15,1,75000,5.94,0,19.11,0,19.11
04721311,1,4,13,6,88000,0,0,180.99,169.45,11.54
04721312,1,4,13,6,88000,8.01,16.29,476.42001,181.21,295.21001
04721331,1,4,13,1,7000,0.88,3.09,39.52,24.28,15.24
04721332,1,4,13,1,7000,0,0,42.16,31.62,10.54
04721341,1,1,15,3,84640,11.57011,5.23569,591.13066,194.84,396.29066
04721342,1,1,16,3,84640,8.30749,6.58672,277.76,68.14,209.62
04721351,1,4,14,1,28000,0,0,75.64744,65.08744,10.56
04721352,1,4,14,1,28000,12.2422,10.20329,98.74,9.26,89.48
04721361,2,2,10,5,43000,0,0,10,0,10
04721362,2,2,10,5,43000,4.44769,6.95952,149.5,12,137.5
04721421,1,4,12,3,27884,0,0,106.41,18.27,88.14
04721422,1,4,12,3,27884,96.85,20.07,183.77,0,183.77
04721471,1,4,12,1,3608,0,7.37,89.92,0,89.92
04721472,1,4,12,1,3608,0,0,0,0,0
04721501,1,2,16,2,166000,1.40285,0,77.03,54.36,22.67
04721502,1,2,16,2,166000,0,7.34034,203.12001,111.09,92.03001
04721591,1,4,15,4,130000,24.44,0,382.27,95.43,286.84
04721592,1,4,15,4,130000,10.43,10.49,408.89,136.88,272.01
04721611,1,2,15,4,260000,30.6577,0,815.05,666.56,148.49
04721612,1,2,15,4,260000,17.73208,88.78598,604.98002,301.98,303.00002
04721621,1,1,15,3,150000,20.35537,2.91389,559.56001,266.38,293.18001
04721622,1,1,15,3,150000,17.01254,11.4793,373.12998,134.97,238.15998
04721641,1,2,15,4,165400,5.59,0,248.66,221.11,27.55
04721642,1,2,15,4,165400,0,17.46,430.95,194.82,236.13
04721661,1,1,16,2,0,17.85,0,149.83,0,149.83
04721662,1,1,16,2,0,11.99,1.97,130.84,30.02,100.82
04721671,1,4,15,2,0,0,0,32.82,32.82,0
04721672,1,4,15,2,0,2.33202,8.11868,87.67001,41.81,45.86001
04721712,1,2,12,3,17382,0,0,0,0,0
04721761,1,4,15,1,0,0,0,0,0,0
04721762,1,4,15,1,0,0,0,0,0,0
04721771,1,1,14,5,150001,23.04,20.9,299.22,59.86,239.36
04721772,1,1,14,5,150001,7.44,8.16,198.02,86.89,111.13
04721781,2,1,15,1,18926,0,0,37.68,16.01,21.67
04721782,2,1,15,1,18926,0,0,29.29,24.94,4.35
04721791,1,1,15,2,146564,12.07,14.61,202.78,75.84,126.94
04721792,1,1,15,2,146564,17.6,14.49829,375.93999,2.52,373.41999
04721831,2,2,10,5,134000,4.35023,6.52728,35,10,25
04721832,2,2,10,5,134000,0,0,35,0,35
04721881,1,4,15,3,69130,7.87,16,56.49,0,56.49
04721882,1,4,15,3,69130,4.08,5,192.92,0,192.92
04721921,1,2,15,2,86800,0,0,50,50,0
04721922,1,2,15,2,86800,0,0,72.78,58.5,14.28
04721941,1,1,12,4,47000,4.38,25.74,110.25,27,83.25
04721942,1,1,12,4,47000,0,0,149.63,135,14.63
04721981,2,4,12,4,31800,0,0,47.49,18.38,29.11
04721982,2,4,12,4,31800,12.29,0,371.95,0,371.95
04722021,1,1,13,4,180000,13.37,5.79,117.84,63.93,53.91
04722022,1,1,13,4,180000,0,0,166.08,94.88,71.2
04722031,1,2,15,2,34788,0,0,0,0,0
04722032,1,2,15,2,34788,7.2,0,63.89,0,63.89
04722061,1,2,15,4,26382,0,0,248.12,134.42,113.7
04722062,1,2,15,4,26382,0,0.81,95.55,52.32,43.23
04722071,1,4,13,3,1900,13.88792,8.45283,237.99998,58,179.99998
04722072,1,4,13,3,1900,2.45582,0,93,58,35
04722151,1,4,12,1,24000,2,0,73.05,37.08,35.97
04722152,1,4,12,1,24000,0,0,90.40999,30.1,60.30999
04722181,1,1,15,1,41300,4.02,1.57,23.26,0,23.26
04722182,1,1,15,1,41300,0,0,0,0,0
04722191,1,4,13,1,6000,0,0,7,7,0
04722201,1,4,14,2,20000,23,22,89,0,89
04722202,1,4,14,2,20000,25,22,86,0,86
04722261,1,2,15,2,41112,10.86,2.53,78.94,16.35,62.59
04722262,1,2,15,2,41112,0,1.55,84.14,0,84.14
04722311,1,1,15,1,16536,0,0,61.94,0,61.94
04722312,1,1,15,1,16536,22.64,32.76,179.69,0,179.69
04722341,1,2,13,2,0,50.79,62.29,743.21,232.05,511.16
04722342,1,2,13,2,0,31.43,4.11,327.45,106.78,220.67
04722371,1,1,13,2,40000,2.19,0,67.8,38.3,29.5
04722372,1,1,13,2,40000,0,0,83.25,55.54,27.71
04722381,1,2,16,5,204200,46.49,21.97,691.55,50,641.55
04722382,1,2,16,5,204200,0,1.89,125.27,4.98,120.29
04722391,1,1,16,2,131960,18.32,15.98,299.23,158.81,140.42
04722392,1,1,16,2,131960,2.69,0,152.3,37.47,114.83
04722411,1,4,13,7,75006,3.11796,25.37615,250.00001,0,250.00001
04722412,1,4,13,7,75006,8.03906,20.54291,297.99998,48,249.99998
04722421,1,2,13,2,42826,1,3.16,263.28,0,263.28
04722422,1,2,13,2,42826,0,0,10.28,10.28,0
04722471,1,1,16,4,229132,42.23,65.58,395.33,105.04,290.29
04722472,1,1,16,4,229132,50.35,47.31,388.41,166.87,221.54
04722491,1,4,13,1,20298,0,0,44.62,0,44.62
04722492,1,4,13,1,20298,0,6.97,78.25,0,78.25
04722551,1,2,15,2,87412,3.48,1.43,290.7,54.8,235.9
04722552,1,2,15,2,87412,2.94,4.34,294.61282,76.98282,217.63
04722571,1,3,15,1,0,0,0,19.88,0,19.88
04722572,1,3,15,1,0,0,0,97.21,0,97.21
04722681,1,4,16,3,120000,0,0,207.5,207.5,0
04722682,1,4,16,3,120000,0,0,73.73,73.73,0
04722721,1,2,16,3,77500,12.2,4.63,59.06,0,59.06
04722722,1,2,16,3,77500,8.77,7.62,44.72,0,44.72
04722741,1,1,15,2,107000,3.97,0,21.67,0,21.67
04722742,1,1,15,2,107000,1.31,2.96,53.29,0,53.29
04722771,1,2,16,2,210000,0,3.89,428.43,395.48,32.95
04722772,1,2,16,2,210000,0,1.64,301.56,278.17,23.39
04722791,1,4,16,2,173005,5.08,0,232.84,184.05,48.79
04722792,1,4,16,2,173005,0.77,0,268.95,117.02,151.93
04722851,1,1,16,2,0,17.47811,12.46881,175,25,150
04722852,1,1,16,2,0,0,0,0,0,0
04722891,1,1,14,1,16572,2.58,2.69,49.55,19.96,29.59
04722892,1,1,14,1,16572,6.96,2.99,34.83,13.54,21.29
04722951,2,6,12,1,0,0,12,17,0,17
04722952,2,6,12,1,0,0,0,0,0,0
04723001,1,4,12,2,49810,0,0,0,0,0
04723002,1,4,12,2,49810,2.24719,15.01109,107.64001,0,107.64001
04723021,1,2,13,2,150000,0,0,12.48,0,12.48
04723022,1,2,13,2,150000,0,0,34.99,30,4.99
04723031,2,2,12,2,61050,0.99,3.84,109.4,27,82.4
04723032,2,2,12,2,61050,0,3.56,129.64148,17.10148,112.54
04723041,1,2,13,1,0,12.20468,10.56922,125.00001,0,125.00001
04723042,1,2,13,1,0,0,0,67.43,67.43,0
04723051,1,1,16,4,194978,14.57169,34.5679,421.98999,0,421.98999
04723052,1,1,16,4,194978,9.95346,3.30612,141.05001,0,141.05001
04723061,1,4,12,4,0,11.2,6.8,116.82,28.58,88.24
04723062,1,4,12,4,0,0,0,38,38,0
04723071,1,5,14,1,12500,2.56,1.04,79.96,0,79.96
04723072,1,5,14,1,12500,0,1.13,40.35,6.01,34.34
04723131,1,1,15,1,112642,0,0,214.66999,77.03,137.63999
04723132,1,1,15,1,112642,6.03385,0,164.34,110.19,54.15
04723161,1,4,16,2,175200,2.55847,5.19072,164.99999,65,99.99999
04723162,1,4,16,2,175200,0,0,0,0,0
04723171,1,1,15,6,123200,9.08534,14.63892,363.57003,108.28,255.29003
04723172,1,1,15,6,123200,2.3871000000000002,3.46737,59.94,27.2,32.74
04723191,1,4,12,1,0,4,9,223.71,142,81.71
04723192,1,4,12,1,0,11.99,26.32,405.26,113,292.26
04723201,1,1,16,3,0,18.24,19.39,529.76,164.41,365.35
04723202,1,1,16,3,0,3.08,13.9,169.07,39.2,129.87
04723211,2,6,13,1,13001,0,0,151.07,151.07,0
04723212,2,6,13,1,13001,0,0,137,47,90
04723231,1,1,15,4,214289,23.76,11.89,319.97,0,319.97
04723232,1,1,15,4,214289,0,0,107.2,107.2,0
04723311,1,4,15,1,85000,7.35,14.42,55.09,0,55.09
04723312,1,4,15,1,85000,6.23,13.16,83.55,0,83.55
04723331,1,4,12,2,57576,0,12.73316,57,12,45
04723332,1,4,12,2,57576,0,0,59.99999,20,39.99999
04723341,1,1,15,2,28079,6.77613,6.96699,199.51999,75.15,124.36999
04723342,1,1,15,2,28079,21.98,21.94,168.31,14.89,153.42
04723401,1,1,14,1,1782,11.01,14.3,105.66,2.96,102.7
04723402,1,1,14,1,1782,0,0,7.92,0,7.92
04723421,1,1,15,3,0,0,0,73.27,73.27,0
04723422,1,1,15,3,0,2.48005,0,291.77,168.99,122.78
04723451,1,4,12,1,16182,26.18,0,26.18,0,26.18
04723452,1,4,12,1,16182,0,0,23.04,0,23.04
04723501,1,2,12,2,800,1.78,0,182.62,34.18,148.44
04723502,1,2,12,2,800,0,0,36.61,29.43,7.18
04723511,1,4,16,1,150000,5.53,13.89,43.6,0,43.6
04723512,1,4,16,1,150000,2.99,0,156.39,0,156.39
04723521,1,2,15,1,43000,0,0,66.22,0,66.22
04723522,1,2,15,1,43000,21.43,17.4,39.88,0,39.88
04723551,1,1,15,3,217500,0,0,83.55,81.2,2.35
04723552,1,1,15,3,217500,19.02,35.5,406.42,23.98,382.44
04723582,1,4,12,1,6642,0,0,43.47,7.52,35.95
04723602,2,1,15,4,114000,0,0,6,0,6
04723651,1,2,14,1,22382,0,4.10717,44.99999,0,44.99999
04723652,1,2,14,1,22382,2.16068,0,72.00001,12,60.00001
04723661,1,2,12,2,50000,0,0,24.97,0,24.97
04723662,1,2,12,2,50000,4.99,1.23,35.25,0,35.25
04723671,1,4,12,2,0,0,0,22.52,0,22.52
04723672,1,4,12,2,0,0,0,16.35,0,16.35
04723691,1,4,13,4,60000,1.74,5,61.02,37.92,23.1
04723692,1,4,13,4,60000,20,24.6,244.88,54.95,189.93
04723701,1,4,13,3,63000,9.39,10.47,247.02,75,172.02
04723702,1,4,13,3,63000,2.15,8.64,481.96,311.63,170.33
04723711,2,1,15,1,29182,0,0,15.53,15.53,0
04723712,2,1,15,1,29182,0.9,8.58,71.98,0,71.98
04723751,2,2,14,2,67580,0,5.09,67.75,0,67.75
04723752,2,2,14,2,67580,0,0,9.97,0,9.97
04723761,1,2,14,2,63000,0,20.64,284.75,78.69,206.06
04723762,1,2,14,2,63000,0,0,140.75,112.2,28.55
04723841,1,2,13,2,13682,5.38,14.38,186.46,0,186.46
04723842,1,2,13,2,13682,0,0,13.77,13.77,0
04723871,1,4,16,1,25000,0,0,5.85,0,5.85
04723891,1,1,12,3,25000,3.61,10.97,161.79,23.59,138.2
04723892,1,1,12,3,25000,0,12.36,143.59,34.28,109.31
04723921,1,4,12,1,150000,0,0,105.16,61.66,43.5
04723922,1,4,12,1,150000,0,3.99,61.74,11,50.74
04723931,1,4,16,1,70000,0,11.98,379.49,279,100.49
04723932,1,4,16,1,70000,0,0,295.44,251.98,43.46
04723941,1,1,16,6,300700,6.91,3.99,396.67,145.81,250.86
04723942,1,1,16,6,300700,0,0,436.99,293.25,143.74
04724021,1,1,16,4,200000,0,13.18,13.18,0,13.18
04724022,1,1,16,4,200000,0,0,136.52,119.96,16.56
04724061,1,2,16,2,69056,0,0,31.18,0,31.18
04724062,1,2,16,2,69056,27.95646,28.64644,598.8858,292.58001,306.30579
04724081,1,1,13,4,0,0,0,4.75,4.75,0
04724082,1,1,13,4,0,13.34302,6.03705,141.76002,0,141.76002
04724121,1,1,13,2,3975,0,3,13,0,13
04724122,1,1,13,2,3975,12,11,179.18,10,169.18
04724131,1,1,13,2,100010,0,0,0,0,0
